T,Optimal UCB,Reward UCB,Regret UCB,Regret UCB / T
5220,14.89024382946783,17.34339599007932,1319412.2698267284,252.760971231174
5221,15.705051182837789,17.066215388287144,1319640.8760617522,252.7563447733676
5222,15.734817039339626,17.716984388490385,1319897.5544881977,252.7570958422439
5223,15.74925839866716,17.216056443942684,1320134.7170674554,252.75411010290168
5224,14.84065197217764,16.80577801438506,1320389.2403193878,252.75444875945402
5225,16.411035765542692,17.098338663881705,1320625.11177599,252.7512175647828
5226,15.510906485026371,16.973055882917517,1320891.2740102564,252.75378377540306
5227,13.61158742718914,17.873277877994642,1321155.5414988971,252.75598651212877
5228,14.834960971940854,16.882041914474918,1321395.4820046206,252.7535351959871
5229,14.831509116522222,17.110311124739614,1321650.816479846,252.75402877793954
5230,13.967647517323416,17.86350255930042,1321898.6370636965,252.75308548063032
5231,14.245103213089632,17.044048798637977,1322134.3186323934,252.74982195228318
5232,12.971046186443422,17.008106522878002,1322374.326623788,252.74738658711547
5233,13.473865796503414,17.862492668401114,1322596.65971602,252.7415745683203
5234,15.36301725093827,15.226322625119304,1322836.8753342447,252.73918137834252
5235,13.682515160016155,17.506583865592773,1323108.4622630146,252.74278171213268
5236,12.77077259080999,17.022977341202843,1323343.4219451468,252.73938539823277
5237,14.22740161233816,16.955032825753726,1323556.1757399628,252.73175018903243
5238,15.884016165421976,17.24894109437731,1323817.443392652,252.7333798000481
5239,15.37799186702423,16.52895561376435,1324085.1366349196,252.73623528057254
5240,13.435362262375444,17.681306759818185,1324339.0928902228,252.73646810882116
5241,14.780858965885647,12.635696057385886,1324579.9880338442,252.73420874524788
5242,14.499962940960495,17.126705672652513,1324825.252665624,252.73278379733384
5243,15.076010832799351,17.640920061174196,1325077.881150751,252.7327639043965
5244,13.396979451466882,17.458123283531865,1325336.2273465917,252.73383435289696
5245,14.833997625774686,17.44925334192624,1325575.3634910088,252.7312418476661
5246,14.280098614089448,17.079680158172852,1325828.5255779086,252.73132397596427
5247,16.38931554169193,17.026380514021564,1326080.1519031776,252.73111337967936
5248,14.336491999209134,17.505871130789128,1326378.0393307328,252.7397178602768
5249,15.570973024482289,17.3483676950663,1326638.0254986756,252.74109839944288
5250,14.727357828523033,17.40414738617136,1326903.6978362952,252.74356149262766
